gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3710573079	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:PNG_Pometia3	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Pometia	Pometia pinnata		SPECIES	Pometia pinnata J.R.Forst. & G.Forst.	Pometia pinnata	J.R.Forst. & G.Forst.	PG	Central: Nunumai		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-10.183333	149.383333							1969-06-12	12	6	1969	5577338	5577338	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.268Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573078	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:PNG_Pometia6	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Pometia	Pometia pinnata		SPECIES	Pometia pinnata J.R.Forst. & G.Forst.	Pometia pinnata	J.R.Forst. & G.Forst.	PG	Morobe: Bewapi Ck about 4 miles W of Lae		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-6.666667	146.916667							1962-03-27	27	3	1962	5577338	5577338	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.267Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573077	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:PNG_Pometia2	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Pometia	Pometia pinnata		SPECIES	Pometia pinnata J.R.Forst. & G.Forst.	Pometia pinnata	J.R.Forst. & G.Forst.	PG	Morobe: singaua Road between Buso and Bulu Rivers ca. 15km east of Lae City.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-6.683333	147.216667							1994-08-28	28	8	1994	5577338	5577338	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.267Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573076	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_97	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Hassan		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	13.01	76.1											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.265Z		
3710573075	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:PNG_Pometia1	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Pometia	Pometia pinnata		SPECIES	Pometia pinnata J.R.Forst. & G.Forst.	Pometia pinnata	J.R.Forst. & G.Forst.	PG	Morobe: Oomsis Creek		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-6.675	146.758333							1962-10-24	24	10	1962	5577338	5577338	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.266Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573074	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24347	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Malalaua R wharf for Malalaua airstrip, near mouth of Tauri R.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.06	146.15											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.265Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573073	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24346	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	'Toweland' Ereman River 6 km N of Limal Village.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.57	142.7											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.264Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573072	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_98	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Hindupur		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	13.49	77.32											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.263Z		
3710573071	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24343	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Gulf District; near Terapo, lower Tauri R.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.17	146.18											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.263Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573070	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24342	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Malalaua Airstrip near Mouth of Tauri River		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.08	146.17											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.262Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573069	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_92	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Gwalior		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	26.12	78.1											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.259Z		
3710573068	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24344	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	'Toweland' Ereman River 6 km N of Limal Village.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.56	142.7											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.262Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573067	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24345	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Opposite D.P.I. Station, near Kupiano. Subdist. Abau, Dist. Central.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-10.09	148.16											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.262Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573066	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_90	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Gurgaon		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	28.27	77.01											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.261Z		
3710573065	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24340	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Western District; Morehead subdistrict; Moorehead.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.73	141.63											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.260Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573064	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24341	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Western District; W of Morehead R, SW of Tonda.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.08	141.41											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.261Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573063	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_86	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Gulbarga		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	17.19	76.54											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.258Z		
3710573062	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_95	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Haridwar		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	29.58	78.09											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.259Z		
3710573061	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_87	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Guntakal		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	15.11	77.27											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.258Z		
3710573060	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC18	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Koompassia	Koompassia malaccensis		SPECIES	Koompassia malaccensis Maingay	Koompassia malaccensis	Maingay	MY	Papulut FR	Perak	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	5.36528	101.140633							2016-11-21	21	11	2016	7711019	7711019	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.258Z		COORDINATE_ROUNDED
3710573059	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC17	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Koompassia	Koompassia malaccensis		SPECIES	Koompassia malaccensis Maingay	Koompassia malaccensis	Maingay	MY	Bukit Cherakah FR	Selangor	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.172718	101.49801							2016-11-21	21	11	2016	7711019	7711019	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.257Z		COORDINATE_ROUNDED
3710573058	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_88	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Guntur		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	16.23	80.3											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.257Z		
3710573057	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC12	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Koompassia	Koompassia malaccensis		SPECIES	Koompassia malaccensis Maingay	Koompassia malaccensis	Maingay	MY	Korbu FR	Perak	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	4.91072	101.293579							2016-11-21	21	11	2016	7711019	7711019	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.257Z		COORDINATE_ROUNDED
3710573056	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC10	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Eusideroxylon	Eusideroxylon zwageri		SPECIES	Eusideroxylon zwageri Teijsm. & Binn.	Eusideroxylon zwageri	Teijsm. & Binn.	MY	Madai-Baturong FR	Sabah	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	4.72438	118.12337							2015-07-08	8	7	2015	3033968	3033968	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.256Z		
3710573055	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_89	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Gurdaspur		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	32.05	75.31											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.257Z		
3710573054	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC11	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Intsia	Intsia palembanica		SPECIES	Intsia palembanica Miq.	Intsia palembanica	Miq.	MY	Kg. Viha, Ranau	Sabah	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	6.12983	116.86322							2015-12-31	31	12	2015	2963233	2963233	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.256Z		
3710573053	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep314	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Albizia	Albizia lebbeck		SPECIES	Albizia lebbeck (L.) Benth.	Albizia lebbeck	(L.) Benth.	IN	Andhra Pradesh, Mahabubnagar Distr. Rasul Cheruvu, 15 km S of Achampet.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	16.25	78.63											2973215	2973215	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.254Z		
3710573052	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC16	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Koompassia	Koompassia malaccensis		SPECIES	Koompassia malaccensis Maingay	Koompassia malaccensis	Maingay	MY	Bukit Cherakah FR	Selangor	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.165243	101.480771							2016-11-21	21	11	2016	7711019	7711019	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.255Z		COORDINATE_ROUNDED
3710573051	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_82	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Godhra		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	22.49	73.4											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.254Z		
3710573050	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC15	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Koompassia	Koompassia malaccensis		SPECIES	Koompassia malaccensis Maingay	Koompassia malaccensis	Maingay	MY	Bukit Cherakah FR	Selangor	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.168812	101.490796							2016-11-21	21	11	2016	7711019	7711019	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.254Z		COORDINATE_ROUNDED
3710573049	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_83	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Gorakhpur		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	26.5	83.25											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.254Z		
3710573048	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC14	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Koompassia	Koompassia malaccensis		SPECIES	Koompassia malaccensis Maingay	Koompassia malaccensis	Maingay	MY	Korbu FR	Perak	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	4.911317	101.292565							2016-11-21	21	11	2016	7711019	7711019	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.254Z		COORDINATE_ROUNDED
3710573047	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC13	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Koompassia	Koompassia malaccensis		SPECIES	Koompassia malaccensis Maingay	Koompassia malaccensis	Maingay	MY	Behrang FR	Perak	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.794539	101.53431							2016-11-21	21	11	2016	7711019	7711019	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.254Z		COORDINATE_ROUNDED
3710573046	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep312	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Albizia	Albizia lebbeck		SPECIES	Albizia lebbeck (L.) Benth.	Albizia lebbeck	(L.) Benth.	IN	Ellora Hills, Aurangabad District.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.07	75.25											2973215	2973215	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.254Z		
3710573045	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep317	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Albizia	Albizia lebbeck		SPECIES	Albizia lebbeck (L.) Benth.	Albizia lebbeck	(L.) Benth.	LK	Udawattakele National Forest		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	7.3	80.64											2973215	2973215	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.253Z		
3710573044	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep15404	Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Santalum	Santalum album		SPECIES	Santalum album L.	Santalum album	L.	TL	Dili, Nein FEto, zona de Kuluhun, perto de escola 'Dunque de Caxias'.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.56	125.59											2889785	2889785	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.252Z		
3710573043	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep315	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Albizia	Albizia lebbeck		SPECIES	Albizia lebbeck (L.) Benth.	Albizia lebbeck	(L.) Benth.	IN	Rajaji NP		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	30.03	78.16											2973215	2973215	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.253Z		
3710573042	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep15403	Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Santalum	Santalum album		SPECIES	Santalum album L.	Santalum album	L.	TL	Maliano, Bobonaro district, Timor-Leste.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.99	125.21											2889785	2889785	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.252Z		
3710573041	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:ACB968	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Dipterocarpus	Dipterocarpus grandiflorus		SPECIES	Dipterocarpus grandiflorus (Blanco) Blanco	Dipterocarpus grandiflorus	(Blanco) Blanco	PH	Bongabong Delta, Mindoro Oriental 15 m		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	12.673867	121.507431							2011-10-15	15	10	2011	7685317	7685317	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.252Z		
